workerid,proliferate.condition,practiceResp,error
286,condition=M&label=SH&respKeyExp=1&respKeyTest=1,"practice,0,4,F4M.webm,77,word,1651793973177,1651793978319,5142,false,false;practice,1,1,FN86H-CATCH.webm,88,non-word,1651793981589,1651793984140,2551,true,false;practice,2,5,FN1H.webm,88,non-word,1651793988719,1651793991187,2468,false,false;practice,3,2,FN6M.webm,88,non-word,1651793993939,1651793996497,2558,false,false;practice,4,3,F2H-CATCH.webm,66,,1651793998829,1651794000277,1448,true,true;practice,5,0,F40H.webm,77,word,1651794003306,1651794005501,2195,false,false;",
235,condition=M&label=SH&respKeyExp=1&respKeyTest=1,"practice,0,0,F40H.webm,77,word,1651784259267,1651784265162,5895,false,false;practice,1,1,FN86H-CATCH.webm,66,,1651784270337,1651784273329,2992,true,true;practice,2,5,FN1H.webm,88,non-word,1651784453848,1651784456577,2729,false,false;practice,3,2,FN6M.webm,88,non-word,1651784458848,1651784461496,2648,false,false;practice,4,4,F4M.webm,77,word,1651784463476,1651784465713,2237,false,false;practice,5,3,F2H-CATCH.webm,66,,1651784467917,1651784470073,2156,true,true;",
161,condition=M&label=SH&respKeyExp=1&respKeyTest=1,"practice,0,3,F2H-CATCH.webm,66,,1651776756777,1651776762109,5332,true,true;practice,1,1,FN86H-CATCH.webm,66,,1651776767687,1651776772107,4420,true,true;practice,2,0,F40H.webm,77,word,1651776775337,1651776779656,4319,false,false;practice,3,4,F4M.webm,77,word,1651776782352,1651776788259,5907,false,false;practice,4,2,FN6M.webm,88,non-word,1651776791070,1651776795028,3958,false,false;practice,5,5,FN1H.webm,88,non-word,1651776797662,1651776801279,3617,false,false;",
239,condition=M&label=SH&respKeyExp=1&respKeyTest=1,"practice,0,3,F2H-CATCH.webm,77,word,1651784383974,1651784386830,2856,true,false;practice,1,0,F40H.webm,77,word,1651784398213,1651784400781,2568,false,false;practice,2,1,FN86H-CATCH.webm,66,,1651784404795,1651784407532,2737,true,true;practice,3,5,FN1H.webm,88,non-word,1651784410383,1651784413173,2790,false,false;practice,4,2,FN6M.webm,88,non-word,1651784417009,1651784419665,2656,false,false;practice,5,4,F4M.webm,77,word,1651784422206,1651784424786,2580,false,false;",
158,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,1,FN86H-CATCH.webm,88,word,1651193639897,1651193646427,6530,true,false;practice,1,0,F40H.webm,88,word,1651193663339,1651193667314,3975,false,false;practice,2,5,FN1H.webm,77,non-word,1651193670612,1651193675595,4983,false,false;practice,3,3,F2H-CATCH.webm,66,,1651193678032,1651193681718,3686,true,true;practice,4,2,FN6M.webm,77,non-word,1651193685440,1651193689578,4138,false,false;practice,5,4,F4M.webm,88,word,1651193692732,1651193696446,3714,false,false;",
85,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,5,FN1H.webm,77,non-word,1651186379382,1651186386369,6987,false,false;practice,1,4,F4M.webm,88,word,1651186390995,1651186395700,4705,false,false;practice,2,3,F2H-CATCH.webm,66,,1651186399953,1651186403789,3836,true,true;practice,3,2,FN6M.webm,77,non-word,1651186407259,1651186412066,4807,false,false;practice,4,1,FN86H-CATCH.webm,66,,1651186414923,1651186419062,4139,true,true;practice,5,0,F40H.webm,88,word,1651186421736,1651186424986,3250,false,false;",
128,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,5,FN1H.webm,77,non-word,1651191163561,1651191167972,4411,false,false;practice,1,1,FN86H-CATCH.webm,77,non-word,1651191173273,1651191176426,3153,true,false;practice,2,0,F40H.webm,88,word,1651191194380,1651191198657,4277,false,false;practice,3,2,FN6M.webm,77,non-word,1651191201836,1651191204705,2869,false,false;practice,4,4,F4M.webm,88,word,1651191207924,1651191210865,2941,false,false;practice,5,3,F2H-CATCH.webm,88,word,1651191213247,1651191215825,2578,true,false;",
285,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,1,FN86H-CATCH.webm,77,non-word,1651793958569,1651793961987,3418,true,false;practice,1,3,F2H-CATCH.webm,66,,1651793972910,1651793975325,2415,true,true;practice,2,2,FN6M.webm,77,non-word,1651793978280,1651793980925,2645,false,false;practice,3,0,F40H.webm,88,word,1651793983605,1651793986518,2913,false,false;practice,4,4,F4M.webm,88,word,1651793989968,1651793992341,2373,false,false;practice,5,5,FN1H.webm,77,non-word,1651793994351,1651793997202,2851,false,false;",
72,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,4,F4M.webm,88,word,1649363217862,1649363223520,5658,false,false;practice,1,2,FN6M.webm,77,non-word,1649363229719,1649363233141,3422,false,false;practice,2,0,F40H.webm,88,word,1649363235951,1649363238749,2798,false,false;practice,3,5,FN1H.webm,77,non-word,1649363241038,1649363244097,3059,false,false;practice,4,3,F2H-CATCH.webm,88,word,1649363245931,1649363249179,3248,true,false;practice,5,1,FN86H-CATCH.webm,77,non-word,1649363254676,1649363258625,3949,true,false;",
114,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,2,FN6M.webm,77,non-word,1651190073349,1651190077686,4337,false,false;practice,1,0,F40H.webm,88,word,1651190084045,1651190091421,7376,false,false;practice,2,3,F2H-CATCH.webm,88,word,1651190095123,1651190099237,4114,true,false;practice,3,5,FN1H.webm,77,non-word,1651190113345,1651190117421,4076,false,false;practice,4,1,FN86H-CATCH.webm,77,non-word,1651190121214,1651190124629,3415,true,false;practice,5,4,F4M.webm,88,word,1651190129971,1651190134437,4466,false,false;",
415,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,3,F2H-CATCH.webm,88,word,1651816898973,1651816902583,3610,true,false;practice,1,5,FN1H.webm,77,non-word,1651816919401,1651816922457,3056,false,false;practice,2,1,FN86H-CATCH.webm,66,,1651816925825,1651816927733,1908,true,true;practice,3,2,FN6M.webm,77,non-word,1651816931034,1651816933696,2662,false,false;practice,4,0,F40H.webm,88,word,1651816936642,1651816939223,2581,false,false;practice,5,4,F4M.webm,88,word,1651816941698,1651816944362,2664,false,false;",
438,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,5,FN1H.webm,77,non-word,1651817339053,1651817343813,4760,false,false;practice,1,1,FN86H-CATCH.webm,88,word,1651817348874,1651817351590,2716,true,false;practice,2,4,F4M.webm,88,word,1651817361242,1651817363646,2404,false,false;practice,3,3,F2H-CATCH.webm,66,,1651817366797,1651817368864,2067,true,true;practice,4,2,FN6M.webm,77,non-word,1651817371598,1651817374546,2948,false,false;practice,5,0,F40H.webm,88,word,1651817377366,1651817379746,2380,false,false;",
123,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,4,F4M.webm,88,word,1651190475626,1651190480241,4615,false,false;practice,1,2,FN6M.webm,77,non-word,1651190484592,1651190487508,2916,false,false;practice,2,0,F40H.webm,88,word,1651190490551,1651190493667,3116,false,false;practice,3,5,FN1H.webm,77,non-word,1651190496512,1651190499645,3133,false,false;practice,4,3,F2H-CATCH.webm,66,,1651190502329,1651190504775,2446,true,true;practice,5,1,FN86H-CATCH.webm,66,,1651190507253,1651190510100,2847,true,true;",
258,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,5,FN1H.webm,77,non-word,1651793780958,1651793784533,3575,false,false;practice,1,4,F4M.webm,88,word,1651793790502,1651793794039,3537,false,false;practice,2,2,FN6M.webm,77,non-word,1651793796940,1651793800034,3094,false,false;practice,3,3,F2H-CATCH.webm,66,,1651793803243,1651793805734,2491,true,true;practice,4,0,F40H.webm,88,word,1651793809699,1651793811832,2133,false,false;practice,5,1,FN86H-CATCH.webm,66,,1651793813787,1651793815082,1295,true,true;",
270,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,5,FN1H.webm,77,non-word,1651793970340,1651793975185,4845,false,false;practice,1,0,F40H.webm,88,word,1651793982195,1651793985672,3477,false,false;practice,2,1,FN86H-CATCH.webm,66,,1651793988881,1651793992169,3288,true,true;practice,3,4,F4M.webm,88,word,1651793999024,1651794002185,3161,false,false;practice,4,2,FN6M.webm,77,non-word,1651794004591,1651794006961,2370,false,false;practice,5,3,F2H-CATCH.webm,66,,1651794009552,1651794012137,2585,true,true;",
139,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,4,F4M.webm,88,word,1651191454139,1651191457811,3672,false,false;practice,1,0,F40H.webm,88,word,1651191462813,1651191464869,2056,false,false;practice,2,1,FN86H-CATCH.webm,66,,1651191468912,1651191471494,2582,true,true;practice,3,2,FN6M.webm,77,non-word,1651191474907,1651191477361,2454,false,false;practice,4,3,F2H-CATCH.webm,88,word,1651191481041,1651191490299,9258,true,false;practice,5,5,FN1H.webm,77,non-word,1651191496909,1651191499252,2343,false,false;",
360,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,5,FN1H.webm,77,non-word,1651807433382,1651807445305,11923,false,false;practice,1,1,FN86H-CATCH.webm,88,word,1651807456378,1651807459862,3484,true,false;practice,2,2,FN6M.webm,77,non-word,1651807480697,1651807484947,4250,false,false;practice,3,3,F2H-CATCH.webm,66,,1651807488424,1651807491713,3289,true,true;practice,4,0,F40H.webm,88,word,1651807495074,1651807497980,2906,false,false;practice,5,4,F4M.webm,88,word,1651807500125,1651807503412,3287,false,false;",
409,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,0,F40H.webm,88,word,1651812045463,1651812049237,3774,false,false;practice,1,4,F4M.webm,88,word,1651812054371,1651812057202,2831,false,false;practice,2,1,FN86H-CATCH.webm,66,,1651812059682,1651812062632,2950,true,true;practice,3,3,F2H-CATCH.webm,66,,1651812065652,1651812068756,3104,true,true;practice,4,5,FN1H.webm,77,non-word,1651812070730,1651812074065,3335,false,false;practice,5,2,FN6M.webm,77,non-word,1651812076575,1651812079488,2913,false,false;",
87,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,2,FN6M.webm,77,non-word,1651187362689,1651187368318,5629,false,false;practice,1,1,FN86H-CATCH.webm,77,non-word,1651187372874,1651187375991,3117,true,false;practice,2,0,F40H.webm,88,word,1651187388319,1651187391471,3152,false,false;practice,3,4,F4M.webm,88,word,1651187394058,1651187397511,3453,false,false;practice,4,5,FN1H.webm,77,non-word,1651187399955,1651187403127,3172,false,false;practice,5,3,F2H-CATCH.webm,66,,1651187405600,1651187408359,2759,true,true;",
348,condition=H&label=SH&respKeyExp=0&respKeyTest=0,"practice,0,1,FN86H-CATCH.webm,88,word,1651806535966,1651806539702,3736,true,false;practice,1,2,FN6M.webm,88,word,1651806553436,1651806556912,3476,false,false;practice,2,5,FN1H.webm,77,non-word,1651806561898,1651806564695,2797,false,false;practice,3,0,F40H.webm,88,word,1651806567330,1651806570355,3025,false,false;practice,4,3,F2H-CATCH.webm,66,,1651806572196,1651806575061,2865,true,true;practice,5,4,F4M.webm,88,word,1651806577174,1651806581239,4065,false,false;",
122,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,0,F40H.webm,88,word,1651190419287,1651190422920,3633,false,false;practice,1,5,FN1H.webm,77,non-word,1651190430514,1651190436097,5583,false,false;practice,2,1,FN86H-CATCH.webm,77,non-word,1651190439212,1651190443400,4188,true,false;practice,3,2,FN6M.webm,77,non-word,1651190472744,1651190475413,2669,false,false;practice,4,3,F2H-CATCH.webm,66,,1651190478945,1651190480959,2014,true,true;practice,5,4,F4M.webm,88,word,1651190483280,1651190488360,5080,false,false;",
113,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,3,F2H-CATCH.webm,88,word,1651189848908,1651189854064,5156,true,false;practice,1,4,F4M.webm,88,word,1651189875517,1651189879208,3691,false,false;practice,2,5,FN1H.webm,77,non-word,1651189884416,1651189887408,2992,false,false;practice,3,1,FN86H-CATCH.webm,66,,1651189889444,1651189892069,2625,true,true;practice,4,0,F40H.webm,88,word,1651189894343,1651189897266,2923,false,false;practice,5,2,FN6M.webm,77,non-word,1651189899170,1651189902081,2911,false,false;",
429,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,4,F4M.webm,88,word,1651816479314,1651816487154,7840,false,false;practice,1,2,FN6M.webm,77,non-word,1651816491917,1651816494773,2856,false,false;practice,2,0,F40H.webm,88,word,1651816498318,1651816502030,3712,false,false;practice,3,1,FN86H-CATCH.webm,66,,1651816504900,1651816508154,3254,true,true;practice,4,5,FN1H.webm,77,non-word,1651816510774,1651816513457,2683,false,false;practice,5,3,F2H-CATCH.webm,66,,1651816516008,1651816519076,3068,true,true;",
414,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,0,F40H.webm,88,word,1651816303396,1651816307292,3896,false,false;practice,1,3,F2H-CATCH.webm,88,word,1651816310153,1651816312321,2168,true,false;practice,2,4,F4M.webm,88,word,1651816321261,1651816323733,2472,false,false;practice,3,5,FN1H.webm,77,non-word,1651816326533,1651816329392,2859,false,false;practice,4,2,FN6M.webm,77,non-word,1651816332119,1651816334970,2851,false,false;practice,5,1,FN86H-CATCH.webm,66,,1651816337766,1651816340571,2805,true,true;",
65,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,2,FN6M.webm,77,non-word,1649359735334,1649359739440,4106,false,false;practice,1,5,FN1H.webm,77,non-word,1649359744223,1649359746818,2595,false,false;practice,2,3,F2H-CATCH.webm,66,,1649359749005,1649359751270,2265,true,true;practice,3,0,F40H.webm,88,word,1649359754783,1649359757343,2560,false,false;practice,4,4,F4M.webm,88,word,1649359759435,1649359761475,2040,false,false;practice,5,1,FN86H-CATCH.webm,66,,1649359763343,1649359765755,2412,true,true;",
66,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,3,F2H-CATCH.webm,88,word,1649360937541,1649360943426,5885,true,false;practice,1,0,F40H.webm,88,word,1649360957944,1649360963064,5120,false,false;practice,2,1,FN86H-CATCH.webm,66,,1649360966615,1649360970489,3874,true,true;practice,3,2,FN6M.webm,77,non-word,1649360973518,1649360977976,4458,false,false;practice,4,5,FN1H.webm,77,non-word,1649360981296,1649360985264,3968,false,false;practice,5,4,F4M.webm,88,word,1649360988418,1649360991985,3567,false,false;",
284,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,2,FN6M.webm,77,non-word,1651794281272,1651794290594,9322,false,false;practice,1,5,FN1H.webm,77,non-word,1651794296680,1651794301199,4519,false,false;practice,2,0,F40H.webm,88,word,1651794304656,1651794308189,3533,false,false;practice,3,1,FN86H-CATCH.webm,77,non-word,1651794311033,1651794315356,4323,true,false;practice,4,3,F2H-CATCH.webm,88,word,1651794320657,1651794323200,2543,true,false;practice,5,4,F4M.webm,77,non-word,1651794337475,1651794340665,3190,false,false;",
154,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,1,FN86H-CATCH.webm,66,,1651193279655,1651193283364,3709,true,true;practice,1,3,F2H-CATCH.webm,66,,1651193287324,1651193289996,2672,true,true;practice,2,2,FN6M.webm,77,non-word,1651193292812,1651193297084,4272,false,false;practice,3,5,FN1H.webm,77,non-word,1651193300084,1651193302972,2888,false,false;practice,4,4,F4M.webm,88,word,1651193305543,1651193308828,3285,false,false;practice,5,0,F40H.webm,88,word,1651193310938,1651193313788,2850,false,false;",
92,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,2,FN6M.webm,77,non-word,1651188280142,1651188284397,4255,false,false;practice,1,0,F40H.webm,88,word,1651188287589,1651188290357,2768,false,false;practice,2,1,FN86H-CATCH.webm,66,,1651188292804,1651188294788,1984,true,true;practice,3,5,FN1H.webm,77,non-word,1651188297203,1651188300656,3453,false,false;practice,4,4,F4M.webm,88,word,1651188303024,1651188305521,2497,false,false;practice,5,3,F2H-CATCH.webm,66,,1651188307539,1651188309065,1526,true,true;",
394,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,1,FN86H-CATCH.webm,66,,1651810424766,1651810429025,4259,true,true;practice,1,2,FN6M.webm,77,non-word,1651810432916,1651810436663,3747,false,false;practice,2,3,F2H-CATCH.webm,88,word,1651810440834,1651810446567,5733,true,false;practice,3,5,FN1H.webm,77,non-word,1651810454948,1651810458431,3483,false,false;practice,4,4,F4M.webm,88,word,1651810460818,1651810463559,2741,false,false;practice,5,0,F40H.webm,88,word,1651810465674,1651810468415,2741,false,false;",
133,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,2,FN6M.webm,77,non-word,1651191066123,1651191072095,5972,false,false;practice,1,5,FN1H.webm,77,non-word,1651191077112,1651191080645,3533,false,false;practice,2,4,F4M.webm,88,word,1651191083256,1651191086990,3734,false,false;practice,3,0,F40H.webm,88,word,1651191089610,1651191092783,3173,false,false;practice,4,3,F2H-CATCH.webm,77,non-word,1651191094741,1651191121032,26291,true,false;practice,5,1,FN86H-CATCH.webm,66,,1651191132498,1651191135916,3418,true,true;",
316,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,4,F4M.webm,88,word,1651795451427,1651795459596,8169,false,false;practice,1,0,F40H.webm,88,word,1651795465124,1651795470239,5115,false,false;practice,2,1,FN86H-CATCH.webm,77,non-word,1651795472494,1651795476471,3977,true,false;practice,3,5,FN1H.webm,77,non-word,1651795495332,1651795500864,5532,false,false;practice,4,3,F2H-CATCH.webm,88,word,1651795504326,1651795509322,4996,true,false;practice,5,2,FN6M.webm,77,non-word,1651795519733,1651795525207,5474,false,false;",
436,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,1,FN86H-CATCH.webm,66,,1651819128717,1651819131982,3265,true,true;practice,1,0,F40H.webm,88,word,1651819137379,1651819141384,4005,false,false;practice,2,3,F2H-CATCH.webm,77,non-word,1651819145233,1651819149361,4128,true,false;practice,3,2,FN6M.webm,88,word,1651819153827,1651819157979,4152,false,false;practice,4,4,F4M.webm,88,word,1651819161184,1651819165132,3948,false,false;practice,5,5,FN1H.webm,77,non-word,1651819167593,1651819171881,4288,false,false;",
333,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,5,FN1H.webm,77,non-word,1651803323763,1651803351546,27783,false,false;practice,1,3,F2H-CATCH.webm,66,,1651803362714,1651803368002,5288,true,true;practice,2,4,F4M.webm,88,word,1651803374140,1651803380649,6509,false,false;practice,3,0,F40H.webm,88,word,1651803387349,1651803391676,4327,false,false;practice,4,2,FN6M.webm,77,non-word,1651803396831,1651803400553,3722,false,false;practice,5,1,FN86H-CATCH.webm,77,non-word,1651803402972,1651803407609,4637,true,false;",
125,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,4,F4M.webm,77,non-word,1651190558588,1651190572328,13740,false,false;practice,1,1,FN86H-CATCH.webm,88,word,1651190580636,1651190595677,15041,true,false;practice,2,0,F40H.webm,88,word,1651190599197,1651190603938,4741,false,false;practice,3,5,FN1H.webm,77,non-word,1651190607785,1651190613118,5333,false,false;practice,4,2,FN6M.webm,77,non-word,1651190615965,1651190620611,4646,false,false;practice,5,3,F2H-CATCH.webm,66,,1651190623196,1651190626620,3424,true,true;",
320,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,1,FN86H-CATCH.webm,77,non-word,1651796287196,1651796293870,6674,true,false;practice,1,2,FN6M.webm,88,word,1651796332809,1651796340333,7524,false,false;practice,2,5,FN1H.webm,77,non-word,1651796348481,1651796353102,4621,false,false;practice,3,3,F2H-CATCH.webm,88,word,1651796356257,1651796360200,3943,true,false;practice,4,4,F4M.webm,88,word,1651796375237,1651796380009,4772,false,false;practice,5,0,F40H.webm,88,word,1651796382429,1651796385859,3430,false,false;",
336,condition=H&label=S&respKeyExp=0&respKeyTest=0,"practice,0,3,F2H-CATCH.webm,66,,1651804863785,1651804867487,3702,true,true;practice,1,4,F4M.webm,88,word,1651804871515,1651804874708,3193,false,false;practice,2,0,F40H.webm,88,word,1651804876780,1651804881540,4760,false,false;practice,3,5,FN1H.webm,77,non-word,1651804883639,1651804886046,2407,false,false;practice,4,2,FN6M.webm,77,non-word,1651804888299,1651804890652,2353,false,false;practice,5,1,FN86H-CATCH.webm,88,word,1651804892477,1651804896620,4143,true,false;",
203,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,0,F40H.webm,77,word,1651782642746,1651782645636,2890,false,false;practice,1,3,F2H-CATCH.webm,77,word,1651782651907,1651782656572,4665,true,false;practice,2,1,FN86H-CATCH.webm,66,,1651782673385,1651782676147,2762,true,true;practice,3,5,FN1H.webm,88,non-word,1651782679499,1651782684436,4937,false,false;practice,4,4,F4M.webm,77,word,1651782688874,1651782692119,3245,false,false;practice,5,2,FN6M.webm,88,non-word,1651782697099,1651782699812,2713,false,false;",
367,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,1,FN86H-CATCH.webm,66,,1651807814122,1651807816606,2484,true,true;practice,1,2,FN6M.webm,88,non-word,1651807820856,1651807825732,4876,false,false;practice,2,0,F40H.webm,77,word,1651807828622,1651807831971,3349,false,false;practice,3,5,FN1H.webm,88,non-word,1651807834830,1651807837723,2893,false,false;practice,4,4,F4M.webm,77,word,1651807840773,1651807844143,3370,false,false;practice,5,3,F2H-CATCH.webm,77,word,1651807846092,1651807850513,4421,true,false;",
167,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,4,F4M.webm,77,word,1651778840775,1651778853107,12332,false,false;practice,1,3,F2H-CATCH.webm,66,,1651778871457,1651778875569,4112,true,true;practice,2,1,FN86H-CATCH.webm,88,non-word,1651778880758,1651778883961,3203,true,false;practice,3,0,F40H.webm,77,word,1651778921687,1651778926511,4824,false,false;practice,4,5,FN1H.webm,88,non-word,1651778934054,1651778937344,3290,false,false;practice,5,2,FN6M.webm,88,non-word,1651778941925,1651778944893,2968,false,false;",
314,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,5,FN1H.webm,88,non-word,1651795206680,1651795214743,8063,false,false;practice,1,1,FN86H-CATCH.webm,88,non-word,1651795221796,1651795227034,5238,true,false;practice,2,2,FN6M.webm,88,non-word,1651795251021,1651795254627,3606,false,false;practice,3,4,F4M.webm,77,word,1651795258523,1651795262801,4278,false,false;practice,4,0,F40H.webm,77,word,1651795267594,1651795271409,3815,false,false;practice,5,3,F2H-CATCH.webm,66,,1651795274586,1651795278136,3550,true,true;",
195,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,3,F2H-CATCH.webm,77,word,1651782239895,1651782243627,3732,true,false;practice,1,4,F4M.webm,77,word,1651782254437,1651782258706,4269,false,false;practice,2,0,F40H.webm,77,word,1651782262848,1651782266134,3286,false,false;practice,3,5,FN1H.webm,88,non-word,1651782268494,1651782272136,3642,false,false;practice,4,1,FN86H-CATCH.webm,66,,1651782274995,1651782278896,3901,true,true;practice,5,2,FN6M.webm,88,non-word,1651782281371,1651782287063,5692,false,false;",
174,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,2,FN6M.webm,88,non-word,1651779817888,1651779821863,3975,false,false;practice,1,1,FN86H-CATCH.webm,88,non-word,1651779825913,1651779829268,3355,true,false;practice,2,3,F2H-CATCH.webm,66,,1651779839125,1651779841939,2814,true,true;practice,3,0,F40H.webm,77,word,1651779844454,1651779847095,2641,false,false;practice,4,4,F4M.webm,77,word,1651779849006,1651779852257,3251,false,false;practice,5,5,FN1H.webm,88,non-word,1651779854228,1651779857078,2850,false,false;",
412,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,1,FN86H-CATCH.webm,77,word,1651816138531,1651816143676,5145,true,false;practice,1,5,FN1H.webm,77,word,1651816162181,1651816166290,4109,false,false;practice,2,0,F40H.webm,77,word,1651816183760,1651816186338,2578,false,false;practice,3,4,F4M.webm,77,word,1651816191023,1651816193986,2963,false,false;practice,4,2,FN6M.webm,88,non-word,1651816197736,1651816200419,2683,false,false;practice,5,3,F2H-CATCH.webm,66,,1651816203335,1651816205138,1803,true,true;",
251,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,4,F4M.webm,77,word,1651793751250,1651793757123,5873,false,false;practice,1,5,FN1H.webm,88,non-word,1651793760176,1651793762758,2582,false,false;practice,2,3,F2H-CATCH.webm,66,,1651793764650,1651793767746,3096,true,true;practice,3,1,FN86H-CATCH.webm,66,,1651793771145,1651793774338,3193,true,true;practice,4,2,FN6M.webm,88,non-word,1651793777442,1651793780998,3556,false,false;practice,5,0,F40H.webm,77,word,1651793783548,1651793787478,3930,false,false;",
317,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,2,FN6M.webm,88,non-word,1651795427268,1651795430209,2941,false,false;practice,1,0,F40H.webm,77,word,1651795433976,1651795438616,4640,false,false;practice,2,5,FN1H.webm,88,non-word,1651795440512,1651795443104,2592,false,false;practice,3,3,F2H-CATCH.webm,66,,1651795445497,1651795448264,2767,true,true;practice,4,4,F4M.webm,77,word,1651795451385,1651795453912,2527,false,false;practice,5,1,FN86H-CATCH.webm,66,,1651795457099,1651795459160,2061,true,true;",
165,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,3,F2H-CATCH.webm,66,,1651777785918,1651777787453,1535,true,true;practice,1,5,FN1H.webm,88,non-word,1651777790867,1651777795153,4286,false,false;practice,2,1,FN86H-CATCH.webm,66,,1651777797888,1651777799901,2013,true,true;practice,3,4,F4M.webm,77,word,1651777802411,1651777804412,2001,false,false;practice,4,0,F40H.webm,77,word,1651777806656,1651777810249,3593,false,false;practice,5,2,FN6M.webm,88,non-word,1651777812088,1651777814762,2674,false,false;",
425,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,3,F2H-CATCH.webm,66,,1651816415186,1651816418048,2862,true,true;practice,1,1,FN86H-CATCH.webm,66,,1651816431864,1651816433665,1801,true,true;practice,2,4,F4M.webm,77,word,1651816437775,1651816439818,2043,false,false;practice,3,2,FN6M.webm,88,non-word,1651816444263,1651816450043,5780,false,false;practice,4,5,FN1H.webm,88,non-word,1651816453384,1651816455940,2556,false,false;practice,5,0,F40H.webm,77,word,1651816459809,1651816462213,2404,false,false;",
439,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,5,FN1H.webm,88,non-word,1651818031985,1651818035651,3666,false,false;practice,1,0,F40H.webm,77,word,1651818039004,1651818042570,3566,false,false;practice,2,1,FN86H-CATCH.webm,66,,1651818045273,1651818047250,1977,true,true;practice,3,2,FN6M.webm,88,non-word,1651818050369,1651818053177,2808,false,false;practice,4,3,F2H-CATCH.webm,66,,1651818055248,1651818056865,1617,true,true;practice,5,4,F4M.webm,77,word,1651818058755,1651818061532,2777,false,false;",
318,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,0,F40H.webm,77,word,1651795774100,1651795777744,3644,false,false;practice,1,4,F4M.webm,77,word,1651795781136,1651795783671,2535,false,false;practice,2,2,FN6M.webm,88,non-word,1651795786637,1651795789363,2726,false,false;practice,3,5,FN1H.webm,88,non-word,1651795791537,1651795794041,2504,false,false;practice,4,3,F2H-CATCH.webm,77,word,1651795795819,1651795798850,3031,true,false;practice,5,1,FN86H-CATCH.webm,66,,1651795811019,1651795812861,1842,true,true;",
223,condition=M&label=S&respKeyExp=1&respKeyTest=1,"practice,0,0,F40H.webm,77,word,1651783380661,1651783383515,2854,false,false;practice,1,3,F2H-CATCH.webm,77,word,1651783388049,1651783390890,2841,true,false;practice,2,2,FN6M.webm,77,word,1651783407311,1651783411058,3747,false,false;practice,3,5,FN1H.webm,88,non-word,1651783416327,1651783419746,3419,false,false;practice,4,4,F4M.webm,77,word,1651783422143,1651783427114,4971,false,false;practice,5,1,FN86H-CATCH.webm,88,non-word,1651783429500,1651783432938,3438,true,false;",
